11, 0.546145494028, 0.296492779251, 0.384336198663, 0.946283333333, 0.575079872204, 0.19787467937, 0.294438386041, 0.956866666667, 0.45718901454, 0.117378681045, 0.186798679868, 0.958933333333, 0.61970613656, 0.301767676768, 0.405887347863, 0.965016666667, 
12, 0.617699115044, 0.20699881376, 0.31008440693, 0.948233333333, 0.576233183857, 0.192365269461, 0.288439955107, 0.957733333333, 0.484304932735, 0.089925062448, 0.151685393258, 0.959733333333, 0.679814385151, 0.247675401522, 0.363073110285, 0.965733333333, 
13, 0.601063829787, 0.202146690519, 0.302543507363, 0.9479, 0.547717842324, 0.200151630023, 0.293170460855, 0.957566666667, 0.486607142857, 0.0903814262023, 0.152447552448, 0.9596, 0.756032171582, 0.237974683544, 0.362002567394, 0.966866666667, 
14, 0.534065934066, 0.291017964072, 0.376744186047, 0.9464, 0.540892193309, 0.216679076694, 0.309409888357, 0.9567, 0.464114832536, 0.159934047815, 0.2378908645, 0.958566666667, 0.609756097561, 0.376569037657, 0.465597516813, 0.965566666667, 
15, 0.544671689989, 0.302541106129, 0.389006342495, 0.947016666667, 0.549103330487, 0.241275797373, 0.335245046924, 0.9575, 0.490361445783, 0.166462167689, 0.248549618321, 0.958983333333, 0.643967431532, 0.366779089376, 0.467365028203, 0.96695, 
16, 0.570754716981, 0.288438617402, 0.383214568488, 0.948066666667, 0.573099415205, 0.216814159292, 0.314606741573, 0.9573, 0.486486486486, 0.149130074565, 0.228281547242, 0.959433333333, 0.6608, 0.347935973041, 0.455849889625, 0.967133333333, 
17, 0.566081871345, 0.287069988138, 0.380952380952, 0.947566666667, 0.559772296015, 0.221139430285, 0.317033852767, 0.957633333333, 0.466494845361, 0.148726376335, 0.22554517134, 0.958566666667, 0.671974522293, 0.354920100925, 0.464501926252, 0.967566666667, 
18, 0.561757719715, 0.280878859857, 0.374505146477, 0.947333333333, 0.539285714286, 0.222549742078, 0.315075639019, 0.956233333333, 0.502645502646, 0.156636438582, 0.238843494657, 0.959633333333, 0.65923566879, 0.347607052897, 0.455195162177, 0.966966666667, 
19, 0.564535585042, 0.27807486631, 0.372611464968, 0.947466666667, 0.537753222836, 0.217423678332, 0.309650053022, 0.9566, 0.498740554156, 0.164179104478, 0.247036805989, 0.959766666667, 0.660256410256, 0.346509671993, 0.454495311638, 0.967033333333, 
20, 0.553191489362, 0.279319606088, 0.371207614515, 0.94715, 0.544642857143, 0.226513182325, 0.31995803829, 0.956783333333, 0.488431876607, 0.155482815057, 0.235878336437, 0.958966666667, 0.664044059795, 0.354770912148, 0.462465753425, 0.9673, 
