11, 0.702216370419, 0.293335777798, 0.411970370399, 0.8489
12, 0.748348348348, 0.230484646689, 0.344965609339, 0.847366666667
13, 0.747413268411, 0.22795619083, 0.340754963285, 0.847533333333
14, 0.684715821813, 0.328906105885, 0.444361370717, 0.851366666667
15, 0.705950095969, 0.339706289831, 0.458689281038, 0.855316666667
16, 0.717741935484, 0.311532792926, 0.434480986639, 0.853266666667
17, 0.717681401168, 0.317176557317, 0.439928425358, 0.853933333333
18, 0.706395348837, 0.312396694215, 0.433210238126, 0.851633333333
19, 0.717927287923, 0.316915698211, 0.439723573074, 0.854066666667
20, 0.715284920798, 0.319959510444, 0.442141403866, 0.853766666667
21, 0.715502555366, 0.309050772627, 0.431654676259, 0.852533333333
22, 0.709744013212, 0.317100166021, 0.438352671172, 0.853166666667
23, 0.705327868852, 0.317118113138, 0.437523833736, 0.8525
24, 0.71677905593, 0.330710102489, 0.452598622417, 0.8543
25, 0.71425714857, 0.328731824038, 0.450242641961, 0.854616666667
26, 0.711468812877, 0.326621097358, 0.447708280577, 0.8546
27, 0.705082032813, 0.326719821991, 0.446528129752, 0.8544
28, 0.706393054459, 0.328741965106, 0.44867777917, 0.853366666667
29, 0.713105076741, 0.334502492154, 0.455390801709, 0.855533333333
30, 0.71243115657, 0.333917212132, 0.454710940933, 0.855216666667
31, 0.708118811881, 0.33147942158, 0.451572168203, 0.855233333333
32, 0.710823909532, 0.323054331865, 0.444220090863, 0.8532
33, 0.716472009666, 0.328471196455, 0.450436764147, 0.8553
34, 0.707704527403, 0.32951183432, 0.449659348978, 0.8546
35, 0.709975864843, 0.325585685298, 0.446439863412, 0.8541
36, 0.705153815421, 0.326066876039, 0.445932289035, 0.8538
37, 0.70873015873, 0.329581103525, 0.449930721753, 0.854433333333
38, 0.710023866348, 0.328366445916, 0.449056603774, 0.854
39, 0.707865168539, 0.326243758091, 0.44663881504, 0.8543
41, 0.764863059452, 0.211449676824, 0.323460093471, 0.845933333333
42, 0.694774774775, 0.356179567707, 0.470933072789, 0.8556
43, 0.751892836342, 0.237141807494, 0.356610452505, 0.847366666667
44, 0.677898909812, 0.379437869822, 0.486544161233, 0.855633333333
45, 0.663977660565, 0.398139534884, 0.497790183764, 0.856066666667
